W,Tag,Class,D(x)
geological,A,NMP,-0.00000003
hind,A,NMP,-0.00000003
deep-rooted,A,NMP,-0.00000003
knowledgable,A,NMP,-0.00000003
reprehensibly,R,NMP,-0.00000003
thirty-five,A,NMP,-0.00000003
jilted,A,NMP,-0.00000003
retarted,A,NMP,-0.00000003
speckled,A,NMP,-0.00000003
dissociative,A,NMP,-0.00000003
eyeful,A,NMP,-0.00000003
mary,A,NMP,-0.00000003
awww,R,NMP,-0.00000003
beneficent,A,NMP,-0.00000003
gaga,A,NMP,-0.00000003
italic,A,NMP,-0.00000003
preadolescent,A,NMP,-0.00000003
surplus,A,NMP,-0.00000003
unpainted,A,NMP,-0.00000003
fortuitously,R,NMP,-0.00000003
scot,A,NMP,-0.00000003
cheeky,A,NMP,-0.00000003
colloquially,R,NMP,-0.00000003
scaly,A,NMP,-0.00000003
yellowed,A,NMP,-0.00000003
appearantly,R,NMP,-0.00000003
germ,A,NMP,-0.00000003
thinkable,A,NMP,-0.00000003
unlovely,A,NMP,-0.00000003
full-blooded,A,NMP,-0.00000004
unchangeable,A,NMP,-0.00000004
untempered,A,NMP,-0.00000004
unchanging,A,NMP,-0.00000004
vertically,R,NMP,-0.00000004
comercial,A,NMP,-0.00000004
perilously,R,NMP,-0.00000004
unrehearsed,A,NMP,-0.00000004
helplessly,R,NMP,-0.00000004
meekly,R,NMP,-0.00000004
spoofy,A,NMP,-0.00000004
bandaged,A,NMP,-0.00000004
hotly,R,NMP,-0.00000004
inglorious,A,NMP,-0.00000004
vocally,R,NMP,-0.00000004
hayden,A,NMP,-0.00000004
uncles,A,NMP,-0.00000004
conquest,A,NMP,-0.00000004
demonstrably,R,NMP,-0.00000004
bumpy,A,NMP,-0.00000004
unrestricted,A,NMP,-0.00000004
depthless,A,NMP,-0.00000004
fastly,R,NMP,-0.00000004
sneakily,R,NMP,-0.00000004
imitative,A,NMP,-0.00000004
wherein,A,NMP,-0.00000004
ukrainian,A,NMP,-0.00000004
anointed,A,NMP,-0.00000004
inconstant,A,NMP,-0.00000004
unclothed,A,NMP,-0.00000004
spousal,A,NMP,-0.00000004
unspooled,A,NMP,-0.00000004
fascistic,A,NMP,-0.00000004
kiss,A,NMP,-0.00000004
subterranean,A,NMP,-0.00000004
beastly,R,NMP,-0.00000004
healthier,R,NMP,-0.00000004
phonetically,R,NMP,-0.00000004
stateside,A,NMP,-0.00000004
unaddressed,A,NMP,-0.00000004
choleric,A,NMP,-0.00000004
likeably,R,NMP,-0.00000004
delta,A,NMP,-0.00000004
cream-colored,A,NMP,-0.00000004
demonstratively,R,NMP,-0.00000004
dewy,A,NMP,-0.00000004
short-haired,A,NMP,-0.00000004
spacy,A,NMP,-0.00000004
squalid,A,NMP,-0.00000004
streaky,A,NMP,-0.00000004
literaly,R,NMP,-0.00000004
profitably,R,NMP,-0.00000004
basicaly,R,NMP,-0.00000004
long-run,A,NMP,-0.00000004
oafish,A,NMP,-0.00000004
falsified,A,NMP,-0.00000004
intestine,A,NMP,-0.00000004
loudmouthed,A,NMP,-0.00000004
overacting,A,NMP,-0.00000004
prideful,A,NMP,-0.00000004
abortive,A,NMP,-0.00000004
inopportune,A,NMP,-0.00000004
platitudinous,A,NMP,-0.00000004
shelved,A,NMP,-0.00000004
addled,A,NMP,-0.00000004
mocumentary,A,NMP,-0.00000004
obsessional,A,NMP,-0.00000004
superspy,A,NMP,-0.00000004
washed-out,A,NMP,-0.00000004
pornography,A,NMP,-0.00000004
cosmically,R,NMP,-0.00000004
phat,A,NMP,-0.00000004
photography,A,NMP,-0.00000004
tritely,R,NMP,-0.00000004
tyrese,A,NMP,-0.00000004
first-come-first-serve,A,NMP,-0.00000004
in,R,NMP,-0.00000004
intrusively,R,NMP,-0.00000004
departmental,A,NMP,-0.00000004
generalized,A,NMP,-0.00000004
menacingly,R,NMP,-0.00000004
reliant,A,NMP,-0.00000004
salvadoran,A,NMP,-0.00000004
gallant,A,NMP,-0.00000004
pappy,A,NMP,-0.00000004
umpteen,A,NMP,-0.00000004
uneccessary,A,NMP,-0.00000004
bicentennial,A,NMP,-0.00000004
internet,A,NMP,-0.00000004
newish,A,NMP,-0.00000004
texan,A,NMP,-0.00000004
coreographed,A,NMP,-0.00000004
gorily,R,NMP,-0.00000004
ionic,A,NMP,-0.00000004
vampish,A,NMP,-0.00000004
jugular,A,NMP,-0.00000004
elvish,A,NMP,-0.00000004
productively,R,NMP,-0.00000004
eagle,A,NMP,-0.00000004
sagebrush,A,NMP,-0.00000004
guilt-ridden,A,NMP,-0.00000004
inward,A,NMP,-0.00000004
pretend,A,NMP,-0.00000004
spasmodic,A,NMP,-0.00000004
scorned,A,NMP,-0.00000004
yugoslavian,A,NMP,-0.00000004
overprotective,A,NMP,-0.00000004
spur-of-the-moment,A,NMP,-0.00000004
unambiguously,R,NMP,-0.00000004
analogous,A,NMP,-0.00000004
leprosy,A,NMP,-0.00000004
queer,A,NMP,-0.00000004
thankfully,R,NMP,-0.00000004
unmercifully,R,NMP,-0.00000004
moped,A,NMP,-0.00000004
trademarked,A,NMP,-0.00000004
unfilmed,A,NMP,-0.00000004
crucially,R,NMP,-0.00000004
pearly,R,NMP,-0.00000004
hither,R,NMP,-0.00000004
unchanged,A,NMP,-0.00000004
unluckily,R,NMP,-0.00000004
logistical,A,NMP,-0.00000004
teensy,A,NMP,-0.00000004
torrid,A,NMP,-0.00000004
opinionated,A,NMP,-0.00000004
titillating,A,NMP,-0.00000004
translucent,A,NMP,-0.00000004
aeronautical,A,NMP,-0.00000004
inconveniently,R,NMP,-0.00000004
primetime,A,NMP,-0.00000004
declarative,A,NMP,-0.00000004
demographically,R,NMP,-0.00000004
discomforting,A,NMP,-0.00000004
overenthusiastic,A,NMP,-0.00000004
choreography,A,NMP,-0.00000004
dark-skinned,A,NMP,-0.00000004
elfish,A,NMP,-0.00000004
expectable,A,NMP,-0.00000004
non-white,A,NMP,-0.00000004
cg,A,NMP,-0.00000004
yea,A,NMP,-0.00000004
ditto,A,NMP,-0.00000004
empathy,A,NMP,-0.00000004
extinct,A,NMP,-0.00000004
gestational,A,NMP,-0.00000004
hard-line,A,NMP,-0.00000004
peculiarly,R,NMP,-0.00000004
cred,A,NMP,-0.00000004
justine,A,NMP,-0.00000004
resentful,A,NMP,-0.00000004
avocado,A,NMP,-0.00000004
finer,A,NMP,-0.00000004
spiked,A,NMP,-0.00000004
regionally,R,NMP,-0.00000004
moviegoing,A,NMP,-0.00000004
blinded,A,NMP,-0.00000004
basiclly,R,NMP,-0.00000004
forcible,A,NMP,-0.00000004
unenlightened,A,NMP,-0.00000004
disappointedly,R,NMP,-0.00000004
lowly,A,NMP,-0.00000004
ply,R,NMP,-0.00000004
distinguish,A,NMP,-0.00000004
nihilist,A,NMP,-0.00000004
astral,A,NMP,-0.00000004
worf,A,NMP,-0.00000004
canopy,A,NMP,-0.00000004
operable,A,NMP,-0.00000004
bachchan,A,NMP,-0.00000004
buffoonish,A,NMP,-0.00000004
kitchy,A,NMP,-0.00000004
mustachioed,A,NMP,-0.00000004
punishable,A,NMP,-0.00000004
irregardless,A,NMP,-0.00000004
lycanthropic,A,NMP,-0.00000004
matrimonial,A,NMP,-0.00000004
prissy,A,NMP,-0.00000004
saw,A,NMP,-0.00000004
uncontrollable,A,NMP,-0.00000004
populous,A,NMP,-0.00000004
remaining,A,NMP,-0.00000004
trashed,A,NMP,-0.00000004
uninfected,A,NMP,-0.00000004
wed,A,NMP,-0.00000004
sheepishly,R,NMP,-0.00000004
bridal,A,NMP,-0.00000004
egomaniac,A,NMP,-0.00000004
prom,A,NMP,-0.00000004
quizzical,A,NMP,-0.00000004
sold-out,A,NMP,-0.00000004
betty,A,NMP,-0.00000004
earthling,A,NMP,-0.00000004
asocial,A,NMP,-0.00000004
unloving,A,NMP,-0.00000004
cohesively,R,NMP,-0.00000004
mimicking,A,NMP,-0.00000004
orally,R,NMP,-0.00000004
slickly,R,NMP,-0.00000004
bendable,A,NMP,-0.00000004
boggy,A,NMP,-0.00000004
born-again,A,NMP,-0.00000004
capped,A,NMP,-0.00000004
dewy-eyed,A,NMP,-0.00000004
dextrous,A,NMP,-0.00000004
disgustedly,R,NMP,-0.00000004
exclamatory,A,NMP,-0.00000004
feebleminded,A,NMP,-0.00000004
frothing,A,NMP,-0.00000004
gangster,A,NMP,-0.00000004
honest-to-goodness,A,NMP,-0.00000004
ill-gotten,A,NMP,-0.00000004
intercut,A,NMP,-0.00000004
intractably,R,NMP,-0.00000004
providential,A,NMP,-0.00000004
seventy-fifth,A,NMP,-0.00000004
barmy,A,NMP,-0.00000004
underhanded,A,NMP,-0.00000004
blow-by-blow,A,NMP,-0.00000004
seventy-five,A,NMP,-0.00000004
unseemly,A,NMP,-0.00000004
certified,A,NMP,-0.00000004
obligingly,R,NMP,-0.00000004
transnational,A,NMP,-0.00000004
dishy,A,NMP,-0.00000004
dressed-up,A,NMP,-0.00000004
factored,A,NMP,-0.00000004
lohan,A,NMP,-0.00000004
retroactive,A,NMP,-0.00000004
rotoscoped,A,NMP,-0.00000004
zest,A,NMP,-0.00000004
aryan,A,NMP,-0.00000004
underverse,A,NMP,-0.00000004
universalist,A,NMP,-0.00000004
valjean,A,NMP,-0.00000004
bulletproof,A,NMP,-0.00000004
michael,A,NMP,-0.00000004
stylistic,A,NMP,-0.00000004
ususally,R,NMP,-0.00000004
weightless,A,NMP,-0.00000004
circumspect,A,NMP,-0.00000004
lossless,A,NMP,-0.00000004
niggling,A,NMP,-0.00000004
petrol,A,NMP,-0.00000004
crouching,A,NMP,-0.00000004
unsatisfactorily,R,NMP,-0.00000004
hi,A,NMP,-0.00000004
origonal,A,NMP,-0.00000004
aerodynamic,A,NMP,-0.00000004
darth,A,NMP,-0.00000004
ghoulish,A,NMP,-0.00000004
nibble,A,NMP,-0.00000004
resoundingly,R,NMP,-0.00000004
stoically,R,NMP,-0.00000004
uneasily,R,NMP,-0.00000004
mystically,R,NMP,-0.00000004
neurotically,R,NMP,-0.00000004
rudderless,A,NMP,-0.00000004
tinsel,A,NMP,-0.00000004
ve,R,NMP,-0.00000004
aparently,R,NMP,-0.00000004
bewilderingly,R,NMP,-0.00000004
beleivable,A,NMP,-0.00000005
geometrically,R,NMP,-0.00000005
malignant,A,NMP,-0.00000005
proscribed,A,NMP,-0.00000005
clive,A,NMP,-0.00000005
indeterminable,A,NMP,-0.00000005
restricted,A,NMP,-0.00000005
weeny,A,NMP,-0.00000005
downstream,A,NMP,-0.00000005
gnostic,A,NMP,-0.00000005
wolfish,A,NMP,-0.00000005
intolerant,A,NMP,-0.00000005
irreversibly,R,NMP,-0.00000005
well-educated,A,NMP,-0.00000005
elaborated,A,NMP,-0.00000005
tier,A,NMP,-0.00000005
unclaimed,A,NMP,-0.00000005
afar,R,NMP,-0.00000005
all-encompassing,A,NMP,-0.00000005
athenian,A,NMP,-0.00000005
contiguous,A,NMP,-0.00000005
cumulatively,R,NMP,-0.00000005
manichean,A,NMP,-0.00000005
applied,A,NMP,-0.00000005
rediculously,R,NMP,-0.00000005
abjectly,R,NMP,-0.00000005
aft,R,NMP,-0.00000005
hemorrhoid,A,NMP,-0.00000005
merry,A,NMP,-0.00000005
model,A,NMP,-0.00000005
nagging,A,NMP,-0.00000005
off-and-on,A,NMP,-0.00000005
pecuniary,A,NMP,-0.00000005
quadruple,A,NMP,-0.00000005
unglazed,A,NMP,-0.00000005
ungraciously,R,NMP,-0.00000005
vainglorious,A,NMP,-0.00000005
lotto,A,NMP,-0.00000005
synonymously,R,NMP,-0.00000005
regally,R,NMP,-0.00000005
unheeded,A,NMP,-0.00000005
fact-finding,A,NMP,-0.00000005
lactose,A,NMP,-0.00000005
redheaded,A,NMP,-0.00000005
ecclesiastical,A,NMP,-0.00000005
stringent,A,NMP,-0.00000005
wintry,A,NMP,-0.00000005
typecast,R,NMP,-0.00000005
gaseous,A,NMP,-0.00000005
genuinely,A,NMP,-0.00000005
interim,A,NMP,-0.00000005
re,R,NMP,-0.00000005
unevolved,A,NMP,-0.00000005
hit-and-run,A,NMP,-0.00000005
last-ditch,A,NMP,-0.00000005
mealy-mouthed,A,NMP,-0.00000005
unobservant,A,NMP,-0.00000005
sneaky,A,NMP,-0.00000005
elephantine,A,NMP,-0.00000005
pandemic,A,NMP,-0.00000005
thirtysomething,A,NMP,-0.00000005
cheesy,R,NMP,-0.00000005
parsimonious,A,NMP,-0.00000005
successive,A,NMP,-0.00000005
obscurely,R,NMP,-0.00000005
soberly,A,NMP,-0.00000005
wierd,A,NMP,-0.00000005
cubic,A,NMP,-0.00000005
glowingly,R,NMP,-0.00000005
hitherto,A,NMP,-0.00000005
inadvertent,A,NMP,-0.00000005
set,A,NMP,-0.00000005
throwaway,A,NMP,-0.00000005
peaked,A,NMP,-0.00000005
psychoactive,A,NMP,-0.00000005
verve,A,NMP,-0.00000005
doofy,A,NMP,-0.00000005
downwards,R,NMP,-0.00000005
mucho,A,NMP,-0.00000005
spider,A,NMP,-0.00000005
risque,A,NMP,-0.00000005
deleted,A,NMP,-0.00000005
oblique,A,NMP,-0.00000005
slavish,A,NMP,-0.00000005
teenie,A,NMP,-0.00000005
twinkly,A,NMP,-0.00000005
japan,A,NMP,-0.00000005
antisemitic,A,NMP,-0.00000005
ornery,A,NMP,-0.00000005
unaffected,A,NMP,-0.00000005
cheerless,A,NMP,-0.00000005
english-speaking,A,NMP,-0.00000005
funereal,A,NMP,-0.00000005
goofily,R,NMP,-0.00000005
movable,A,NMP,-0.00000005
incontinent,A,NMP,-0.00000005
luke,A,NMP,-0.00000005
applaudable,A,NMP,-0.00000005
bloodily,R,NMP,-0.00000005
bobby,A,NMP,-0.00000005
tropic,A,NMP,-0.00000005
numbly,R,NMP,-0.00000005
underexposed,A,NMP,-0.00000005
unshaved,A,NMP,-0.00000005
irradiated,A,NMP,-0.00000005
suchlike,A,NMP,-0.00000005
completly,R,NMP,-0.00000005
contractually,R,NMP,-0.00000005
unaided,A,NMP,-0.00000005
feministic,A,NMP,-0.00000005
anticlimactical,A,NMP,-0.00000005
dowdy,A,NMP,-0.00000005
dumbstruck,A,NMP,-0.00000005
employable,A,NMP,-0.00000005
fair-minded,A,NMP,-0.00000005
gravitational,A,NMP,-0.00000005
highly-developed,A,NMP,-0.00000005
idolatrous,A,NMP,-0.00000005
incontestable,A,NMP,-0.00000005
insalubrious,A,NMP,-0.00000005
red-hot,A,NMP,-0.00000005
rough-and-tumble,A,NMP,-0.00000005
sr.,A,NMP,-0.00000005
stoutly,R,NMP,-0.00000005
syncretic,A,NMP,-0.00000005
twenty-seven,A,NMP,-0.00000005
unassigned,A,NMP,-0.00000005
undemocratically,R,NMP,-0.00000005
unscholarly,A,NMP,-0.00000005
untrodden,A,NMP,-0.00000005
askew,A,NMP,-0.00000005
brunette,A,NMP,-0.00000005
day-by-day,A,NMP,-0.00000005
developmental,A,NMP,-0.00000005
imminently,R,NMP,-0.00000005
ceramic,A,NMP,-0.00000005
itsy,A,NMP,-0.00000005
overdubbed,A,NMP,-0.00000005
predominant,A,NMP,-0.00000005
presumptive,A,NMP,-0.00000005
bosomy,A,NMP,-0.00000005
lizard,A,NMP,-0.00000005
psychotherapy,A,NMP,-0.00000005
inductive,A,NMP,-0.00000005
metric,A,NMP,-0.00000005
posteriorly,R,NMP,-0.00000005
broken-down,A,NMP,-0.00000005
doest,A,NMP,-0.00000005
hedonic,A,NMP,-0.00000005
mortar,A,NMP,-0.00000005
sighted,A,NMP,-0.00000005
ther,R,NMP,-0.00000005
cosmic,A,NMP,-0.00000005
dorsal,A,NMP,-0.00000005
renal,A,NMP,-0.00000005
unpredictability,A,NMP,-0.00000005
voracious,A,NMP,-0.00000005
blessedly,R,NMP,-0.00000005
jalopy,A,NMP,-0.00000005
meant,A,NMP,-0.00000005
sickened,A,NMP,-0.00000005
soderbergh,A,NMP,-0.00000005
undefeatable,A,NMP,-0.00000005
variant,A,NMP,-0.00000005
immaturely,R,NMP,-0.00000005
misfit,A,NMP,-0.00000005
oversentimental,A,NMP,-0.00000005
conversationally,R,NMP,-0.00000005
oxymoronic,A,NMP,-0.00000005
afterall,R,NMP,-0.00000005
parasitical,A,NMP,-0.00000005
101st,A,NMP,-0.00000005
accusative,A,NMP,-0.00000005
acrophobic,A,NMP,-0.00000005
adenoidal,A,NMP,-0.00000005
aglow,A,NMP,-0.00000005
alterable,A,NMP,-0.00000005
alterative,A,NMP,-0.00000005
antithetically,R,NMP,-0.00000005
attributively,R,NMP,-0.00000005
basely,R,NMP,-0.00000005
bell-bottomed,A,NMP,-0.00000005
biggish,A,NMP,-0.00000005
blue-blooded,A,NMP,-0.00000005
bodily,A,NMP,-0.00000005
bounded,A,NMP,-0.00000005
brut,A,NMP,-0.00000005
chambered,A,NMP,-0.00000005
chapped,A,NMP,-0.00000005
chockablock,A,NMP,-0.00000005
christological,A,NMP,-0.00000005
classifiable,A,NMP,-0.00000005
clockwise,A,NMP,-0.00000005
coldhearted,A,NMP,-0.00000005
communicatory,A,NMP,-0.00000005
convulsive,A,NMP,-0.00000005
costless,A,NMP,-0.00000005
descendent,A,NMP,-0.00000005
destructible,A,NMP,-0.00000005
dexter,A,NMP,-0.00000005
diagrammatic,A,NMP,-0.00000005
dionysian,A,NMP,-0.00000005
dissuasive,A,NMP,-0.00000005
dog-tired,A,NMP,-0.00000005
dolefully,R,NMP,-0.00000005
do-or-die,A,NMP,-0.00000005
downhearted,A,NMP,-0.00000005
drug-free,A,NMP,-0.00000005
editorially,R,NMP,-0.00000005
eidetic,A,NMP,-0.00000005
elicited,A,NMP,-0.00000005
ended,A,NMP,-0.00000005
entomological,A,NMP,-0.00000005
equatorial,A,NMP,-0.00000005
eruditely,R,NMP,-0.00000005
eurocentric,A,NMP,-0.00000005
evil-looking,A,NMP,-0.00000005
exasperating,A,NMP,-0.00000005
factory-made,A,NMP,-0.00000005
fifty-fifty,A,NMP,-0.00000005
fire-retardant,A,NMP,-0.00000005
fortnightly,R,NMP,-0.00000005
fragmental,A,NMP,-0.00000005
gestural,A,NMP,-0.00000005
glumly,R,NMP,-0.00000005
goaded,A,NMP,-0.00000005
going,A,NMP,-0.00000005
harmonized,A,NMP,-0.00000005
helical,A,NMP,-0.00000005
heliocentric,A,NMP,-0.00000005
helter-skelter,A,NMP,-0.00000005
hemingwayesque,A,NMP,-0.00000005
herein,R,NMP,-0.00000005
hexadecimal,A,NMP,-0.00000005
highfalutin,A,NMP,-0.00000005
high-flown,A,NMP,-0.00000005
high-octane,A,NMP,-0.00000005
hindu,A,NMP,-0.00000005
hitlerian,A,NMP,-0.00000005
honduran,A,NMP,-0.00000005
hydrophobic,A,NMP,-0.00000005
idiomatically,R,NMP,-0.00000005
imploringly,R,NMP,-0.00000005
impure,A,NMP,-0.00000005
incriminatingly,R,NMP,-0.00000005
indistinctly,R,NMP,-0.00000005
inflexibly,R,NMP,-0.00000005
insanitary,A,NMP,-0.00000005
interfaith,A,NMP,-0.00000005
interpretative,A,NMP,-0.00000005
interstitial,A,NMP,-0.00000005
jerry-built,A,NMP,-0.00000005
jeweled,A,NMP,-0.00000005
judaic,A,NMP,-0.00000005
judicially,R,NMP,-0.00000005
lay,A,NMP,-0.00000005
licenced,A,NMP,-0.00000005
life-support,A,NMP,-0.00000005
light-footed,A,NMP,-0.00000005
light-heartedly,R,NMP,-0.00000005
lukewarmly,R,NMP,-0.00000005
lumpish,A,NMP,-0.00000005
lunar,A,NMP,-0.00000005
lupine,A,NMP,-0.00000005
manipulable,A,NMP,-0.00000005
masochistically,R,NMP,-0.00000005
matted,A,NMP,-0.00000005
medicinally,R,NMP,-0.00000005
meditatively,R,NMP,-0.00000005
melodically,R,NMP,-0.00000005
mercurous,A,NMP,-0.00000005
mined,A,NMP,-0.00000005
mirky,A,NMP,-0.00000005
misogynic,A,NMP,-0.00000005
monarchic,A,NMP,-0.00000005
no-good,A,NMP,-0.00000005
non-automatic,A,NMP,-0.00000005
obligate,A,NMP,-0.00000005
obligatorily,R,NMP,-0.00000005
opaquely,R,NMP,-0.00000005
opinionative,A,NMP,-0.00000005
opportunely,R,NMP,-0.00000005
out-of-bounds,A,NMP,-0.00000005
overhasty,A,NMP,-0.00000005
pachydermic,A,NMP,-0.00000005
palsied,A,NMP,-0.00000005
papist,A,NMP,-0.00000005
parietal,A,NMP,-0.00000005
pearlescent,A,NMP,-0.00000005
peripatetic,A,NMP,-0.00000005
perversive,A,NMP,-0.00000005
pharmacological,A,NMP,-0.00000005
pockmarked,A,NMP,-0.00000005
po-faced,A,NMP,-0.00000005
possessively,R,NMP,-0.00000005
premonitory,A,NMP,-0.00000005
primly,R,NMP,-0.00000005
probabilistically,R,NMP,-0.00000005
protectively,R,NMP,-0.00000005
provoked,A,NMP,-0.00000005
puritanic,A,NMP,-0.00000005
quenchless,A,NMP,-0.00000005
quick-change,A,NMP,-0.00000005
quixotically,R,NMP,-0.00000005
rateable,A,NMP,-0.00000005
realizable,A,NMP,-0.00000005
redistributed,A,NMP,-0.00000005
referent,A,NMP,-0.00000005
refractory,A,NMP,-0.00000005
repellently,R,NMP,-0.00000005
rhyming,A,NMP,-0.00000005
ripely,R,NMP,-0.00000005
sallow,A,NMP,-0.00000005
sanctified,A,NMP,-0.00000005
scoured,A,NMP,-0.00000005
scrubby,A,NMP,-0.00000005
seeable,A,NMP,-0.00000005
seventy-one,A,NMP,-0.00000005
sharp-sighted,A,NMP,-0.00000005
shod,A,NMP,-0.00000005
sickle-shaped,A,NMP,-0.00000005
sidesplittingly,R,NMP,-0.00000005
single-handed,A,NMP,-0.00000005
softhearted,A,NMP,-0.00000005
solomonic,A,NMP,-0.00000005
specified,A,NMP,-0.00000005
spuriously,R,NMP,-0.00000005
steady,R,NMP,-0.00000005
stormily,R,NMP,-0.00000005
sub-rosa,A,NMP,-0.00000005
substantiative,A,NMP,-0.00000005
superflous,A,NMP,-0.00000005
symmetric,A,NMP,-0.00000005
taunting,A,NMP,-0.00000005
telephonic,A,NMP,-0.00000005
tepidly,R,NMP,-0.00000005
thick-skulled,A,NMP,-0.00000005
thumbed,A,NMP,-0.00000005
transversal,A,NMP,-0.00000005
treeless,A,NMP,-0.00000005
tributary,A,NMP,-0.00000005
trilingual,A,NMP,-0.00000005
twelve-sided,A,NMP,-0.00000005
unavenged,A,NMP,-0.00000005
unblushingly,R,NMP,-0.00000005
unconfessed,A,NMP,-0.00000005
undeterminable,A,NMP,-0.00000005
uneventfully,R,NMP,-0.00000005
ungratefully,R,NMP,-0.00000005
unimpressively,R,NMP,-0.00000005
unimproved,A,NMP,-0.00000005
unliterary,A,NMP,-0.00000005
unmediated,A,NMP,-0.00000005
unplumbed,A,NMP,-0.00000005
unrecognizably,R,NMP,-0.00000005
unremarkably,R,NMP,-0.00000005
unsent,A,NMP,-0.00000005
unstained,A,NMP,-0.00000005
unstylish,A,NMP,-0.00000005
unsusceptible,A,NMP,-0.00000005
unsuspicious,A,NMP,-0.00000005
untwisted,A,NMP,-0.00000005
unuseable,A,NMP,-0.00000005
unverified,A,NMP,-0.00000005
upstream,A,NMP,-0.00000005
waggish,A,NMP,-0.00000005
wearable,A,NMP,-0.00000005
worshipped,A,NMP,-0.00000005
worthful,A,NMP,-0.00000005
wrongheaded,A,NMP,-0.00000005
yeah,R,NMP,-0.00000005
yielding,A,NMP,-0.00000005
conclusively,R,NMP,-0.00000005
aramaic,A,NMP,-0.00000005
misery,A,NMP,-0.00000005
sully,R,NMP,-0.00000005
shatter,A,NMP,-0.00000005
vainly,R,NMP,-0.00000005
mouthing,A,NMP,-0.00000005
emphatic,A,NMP,-0.00000005
halfway,R,NMP,-0.00000005
harmful,A,NMP,-0.00000005
anakin,A,NMP,-0.00000005
prodigiously,R,NMP,-0.00000005
exponential,A,NMP,-0.00000005
returnable,A,NMP,-0.00000005
spoonful,A,NMP,-0.00000005
anatomical,A,NMP,-0.00000005
holly,R,NMP,-0.00000005
predatory,A,NMP,-0.00000005
sourly,R,NMP,-0.00000005
download,R,NMP,-0.00000005
gaelic,A,NMP,-0.00000005
holly,A,NMP,-0.00000005
pseudo,A,NMP,-0.00000005
seduced,A,NMP,-0.00000005
solipsistic,A,NMP,-0.00000005
adrift,A,NMP,-0.00000005
diddly,R,NMP,-0.00000005
ready-made,A,NMP,-0.00000005
established,A,NMP,-0.00000005
occassional,A,NMP,-0.00000005
rickety,A,NMP,-0.00000005
budgetary,A,NMP,-0.00000005
imperialistic,A,NMP,-0.00000005
litteraly,R,NMP,-0.00000005
partying,A,NMP,-0.00000005
unsaved,A,NMP,-0.00000005
unsimulated,A,NMP,-0.00000005
palestinian,A,NMP,-0.00000005
material,A,NMP,-0.00000005
claustrophobically,R,NMP,-0.00000005
intact,A,NMP,-0.00000005
stroboscopic,A,NMP,-0.00000005
chemically,R,NMP,-0.00000005
voluntary,A,NMP,-0.00000005
belly,A,NMP,-0.00000005
cultish,A,NMP,-0.00000005
flamboyantly,R,NMP,-0.00000005
meteorite,A,NMP,-0.00000005
objectionable,A,NMP,-0.00000005
squirmy,A,NMP,-0.00000005
convincible,A,NMP,-0.00000005
fooled,A,NMP,-0.00000005
slavic,A,NMP,-0.00000005
prestigious,A,NMP,-0.00000005
quaintly,R,NMP,-0.00000005
altho,A,NMP,-0.00000005
corked,A,NMP,-0.00000005
unwary,A,NMP,-0.00000005
xavier,A,NMP,-0.00000005
anglican,A,NMP,-0.00000005
disdainfully,R,NMP,-0.00000005
upstream,R,NMP,-0.00000005
acrimonious,A,NMP,-0.00000005
orgiastic,A,NMP,-0.00000005
robotically,R,NMP,-0.00000005
upturned,A,NMP,-0.00000005
afire,R,NMP,-0.00000005
utilised,A,NMP,-0.00000005
germanic,A,NMP,-0.00000005
necrophiliac,A,NMP,-0.00000005
stentorian,A,NMP,-0.00000005
moderate-sized,A,NMP,-0.00000005
sweetened,A,NMP,-0.00000005
three-fold,A,NMP,-0.00000005
niece,A,NMP,-0.00000005
playboy,A,NMP,-0.00000005
ukranian,A,NMP,-0.00000005
cryogenic,A,NMP,-0.00000005
emphatically,R,NMP,-0.00000005
formalistic,A,NMP,-0.00000005
grayish,A,NMP,-0.00000005
overdeveloped,A,NMP,-0.00000005
plucked,A,NMP,-0.00000005
bedraggled,A,NMP,-0.00000005
disordered,A,NMP,-0.00000005
longingly,R,NMP,-0.00000005
aggrieved,A,NMP,-0.00000005
beastly,A,NMP,-0.00000005
blameless,A,NMP,-0.00000005
derive,A,NMP,-0.00000005
subordinate,A,NMP,-0.00000005
gratuitious,A,NMP,-0.00000005
leftist,A,NMP,-0.00000005
wayyy,A,NMP,-0.00000005
astronomy,A,NMP,-0.00000005
hypocritically,R,NMP,-0.00000005
latino,A,NMP,-0.00000005
plausibly,R,NMP,-0.00000005
w,R,NMP,-0.00000005
assumedly,R,NMP,-0.00000005
deplorably,R,NMP,-0.00000005
namby-pamby,A,NMP,-0.00000005
outlandishly,A,NMP,-0.00000005
highschool,A,NMP,-0.00000005
unbelivable,A,NMP,-0.00000005
unemotionally,R,NMP,-0.00000005
frilly,R,NMP,-0.00000006
pelvic,A,NMP,-0.00000006
scarlet,A,NMP,-0.00000006
tyrannic,A,NMP,-0.00000006
underacted,A,NMP,-0.00000006
unaccountable,A,NMP,-0.00000006
brendan,A,NMP,-0.00000006
consequentially,R,NMP,-0.00000006
portly,A,NMP,-0.00000006
cockeyed,A,NMP,-0.00000006
contrasty,A,NMP,-0.00000006
whenever,A,NMP,-0.00000006
ambiguously,R,NMP,-0.00000006
biblically,R,NMP,-0.00000006
close-minded,A,NMP,-0.00000006
didactically,R,NMP,-0.00000006
spiky,A,NMP,-0.00000006
underground,R,NMP,-0.00000006
implausable,A,NMP,-0.00000006
thermonuclear,R,NMP,-0.00000006
